预测结果_Y,Energy,Mean,Standard Deviation,Peak Value,Duration,Peak Frequency,Bandwidth,Autocorrelation Lag,Autocorrelation Peak,Entropy
6.226804123711357,0.85693522367124,-0.015204224890625,0.114710262903275,0.2148764,64,7,-25,63,0.85693522367124,-2.70130188296282
5.118655692729714,0.614710823928753,-0.00899886915625,0.0975903528930778,0.1956975,64,4,-27,63,0.614710823928753,-1.83850659544606
6.226804123711357,1.09844371175661,-0.0182593935625,0.129729632478192,0.2574441,64,5,-25,63,1.09844371175661,-2.78532014077267
4.647761194029847,2.73908458542053,-0.013106532890625,0.206461656107818,0.5086405,64,6,-25,63,2.73908458542053,-1.13127643973498
6.226804123711357,1.87146282741734,-0.0248886733125,0.169180851809948,0.3566129,64,5,-26,63,1.87146282741734,-4.6353797399847
6.226804123711357,0.700635121778406,-0.0120832721890625,0.103929872082056,0.1985042,64,7,-24,63,0.700635121778406,-2.56569294495369
6.226804123711357,0.425822255944761,-0.01083342928125,0.0808462093059721,0.1419031,64,8,-23,63,0.425822255944761,-1.70229017871178
6.226804123711357,0.347885600428163,-0.010599540453125,0.0729613750478472,0.2069242,64,5,-26,63,0.347885600428163,-2.52483560098551
5.118655692729714,0.398236200204909,-0.0195823255,0.0764131739702897,0.1680987,64,3,-25,63,0.398236200204909,-4.23191527306315
6.226804123711357,0.381948394633989,-0.019268037296875,0.0748110045707335,0.1330154,64,8,-23,63,0.381948394633989,-3.88042633225023
6.226804123711357,0.294600656494906,-0.007208154765625,0.0674624174085669,0.1288054,64,9,-22,63,0.294600656494906,-1.80635435514126
6.226804123711357,0.493567462277009,-0.01605207196875,0.0863384189314835,0.1835353,64,7,-24,63,0.49356746227701,-2.99186336583306
5.118655692729714,0.164262182068945,-0.014064014840625,0.0486703203337511,0.07547878,64,4,-26,63,0.164262182068945,-2.91025354300986
6.573749999999992,0.127137074990211,-0.015386947790625,0.041830116356647,0.09465765,64,0,-25,63,0.127137074990211,-4.42081082446351
6.226804123711357,0.127035704010676,-0.0148460799265625,0.0420062707935486,0.06004214,64,7,-24,63,0.127035704010676,-3.59630393366156
6.573749999999992,0.101999362932129,-0.0132819502015625,0.0376474414091812,0.08576988,64,0,-25,63,0.101999362932129,-3.63690384867614
6.226804123711357,0.119233350198276,-0.0087649758125,0.0422634155725061,0.09138321,64,7,-24,63,0.119233350198276,-2.79489699975646
6.226804123711357,0.13524791765824,-0.013990924040625,0.0437892995821977,0.06378435,64,7,-24,63,0.13524791765824,-3.41266989682265
6.226804123711357,0.211417814719779,-0.01284340821875,0.0560218726956097,0.1105621,64,7,-23,63,0.211417814719779,-3.22043471901482
6.226804123711357,0.101384823916081,-0.012404868046875,0.0378187403601493,0.07547878,64,9,-22,63,0.101384823916081,-3.34707549534274
6.226804123711357,0.0770167296547901,-0.0104314327171875,0.0330843106671861,0.07968878,64,9,-23,63,0.0770167296547901,-3.11604878746797
6.573749999999992,0.0921209312368599,-0.0114254588125,0.0361780104690654,0.06799435,64,0,-22,63,0.0921209312368599,-3.07423345909438
6.226804123711357,0.130423615865167,-0.013091915265625,0.0432026706647972,0.07080101,64,7,-24,63,0.130423615865167,-3.320319657261
6.573749999999992,0.0822740065034269,-0.01424674109375,0.0329023056916031,0.0937221,64,0,-24,63,0.0822740065034269,-3.98168440700337
6.226804123711357,0.0870642832123238,-0.0113450595328125,0.0350951428176251,0.07968878,64,7,-23,63,0.0870642832123238,-3.22525473439959
6.226804123711357,0.106928785735745,-0.012361012375,0.0389611043245197,0.06331658,64,8,-23,63,0.106928785735745,-2.94700130377466
6.226804123711357,0.0587203953888544,-0.0096859126078125,0.0286999873676744,0.05536436,64,8,-23,63,0.0587203953888544,-2.74182261491076
6.573749999999992,0.0625324173073425,-0.0132746415671875,0.0282993447219176,0.06986546,64,0,-23,63,0.0625324173073425,-4.05002987835278
6.573749999999992,0.0450586955312469,-0.012361014171875,0.0234786593807747,0.03992771,64,0,-21,63,0.0450586955312469,-3.75809272007021
6.573749999999992,0.0693843345615107,-0.0119443990796875,0.0306832455608719,0.08296322,64,0,-15,63,0.0693843345615107,-3.60069679151587
6.573749999999992,0.0420808598692468,-0.0111184801984375,0.0231061211269641,0.03992771,64,0,-24,63,0.0420808598692468,-3.43398469587305
6.573749999999992,0.0472216857359524,-0.0094374054640625,0.025471046655588,0.06004214,64,0,-19,63,0.0472216857359524,-3.11951847350754
6.573749999999992,0.0499513141393747,-0.011739746734375,0.0253508901232375,0.04741215,64,0,-21,63,0.0499513141393747,-3.67972334130672
6.573749999999992,0.0471301049172371,-0.0119151634328125,0.0243810740063107,0.06378435,64,0,-24,63,0.0471301049172371,-3.75607913977226
6.573749999999992,0.0662668178316051,-0.0127264644046875,0.0295542912683599,0.06144547,64,0,-17,63,0.0662668178316051,-3.79245490312294
6.5600000000000005,0.0556831645911391,-0.009525113765625,0.0279163331132233,0.0464766,64,23,-9,63,0.0556831645911391,-2.77049759553538
6.573749999999992,0.0565074279341509,-0.008684576496875,0.0284166622343483,0.05536436,64,0,-11,63,0.0565074279341509,-2.41371183348183
6.573749999999992,0.0596732052967777,-0.01249257601875,0.0278626879029627,0.06097769,64,0,-15,63,0.0596732052967777,-3.7457321931477
6.573749999999992,0.080845608139197,-0.011301205728125,0.0336971122837781,0.06752657,64,0,-9,63,0.080845608139197,-3.16752008918863
6.5600000000000005,0.0573586285502431,-0.0088380658671875,0.0286027474698639,0.0422666,64,22,-11,63,0.0573586285502431,-2.22525650158413
6.573749999999992,0.0763496115555092,-0.0119882535140625,0.0323920431315686,0.0628488,64,0,-16,63,0.0763496115555092,-3.65843715282339
6.5600000000000005,0.0850115949383739,-0.009897874203125,0.0350761779156624,0.05396103,64,23,-8,63,0.0850115949383739,-2.6817891984237
6.573749999999992,0.0607281734656988,-0.0130334435765625,0.0279106979299713,0.04179882,64,0,-18,63,0.0607281734656989,-3.64062287918642
6.573749999999992,0.0588098186323971,-0.0101098352796875,0.0285778698777357,0.07547878,64,0,-11,63,0.0588098186323971,-3.33464557553856
6.226804123711357,0.061438772775342,-0.0085457060625,0.0297817348807632,0.05910658,64,6,-23,63,0.061438772775342,-2.42330464532277
6.573749999999992,0.0872380312249575,-0.0113962225,0.0351172372293217,0.07875323,64,0,-16,63,0.0872380312249575,-3.32013826394191
6.573749999999992,0.0970313411837354,-0.0161763217578125,0.0354180931217872,0.06565546,64,0,-26,63,0.0970313411837354,-4.48358189667133
6.226804123711357,0.130042358067914,-0.009064646065625,0.0441559060207817,0.09793209,64,6,-25,63,0.130042358067914,-2.28466643913047
6.226804123711357,0.0688140546088487,-0.006396853671875,0.0321605327437821,0.06565546,64,5,-22,63,0.0688140546088487,-2.09785764566685
6.573749999999992,0.0986515459825186,-0.013186933078125,0.0369802001342598,0.07781767,64,0,-23,63,0.0986515459825186,-3.2629368005146
6.573749999999992,0.107055368638767,-0.014356374909375,0.0382966661008788,0.08904433,64,0,-25,63,0.107055368638767,-3.8588093145978
6.573749999999992,0.0682570621701262,-0.01195170864375,0.0303919933025646,0.05115437,64,0,-23,63,0.0682570621701262,-3.42952586046412
6.573749999999992,0.0629185910088281,-0.0085676319375,0.0301612113068502,0.06191324,64,0,-10,63,0.0629185910088281,-2.29382596365847
4.885714285714286,0.111816082428906,-0.010409504871875,0.0404817056986742,0.09652876,64,26,-21,63,0.111816082428906,-2.60429190823745
6.573749999999992,0.105232165463239,-0.0116081838640625,0.0388523184989161,0.06705879,64,0,-21,63,0.105232165463239,-2.92735385655551
6.5600000000000005,0.0854324415393499,-0.0104387422171875,0.0350130627048742,0.05676769,64,24,-13,63,0.0854324415393499,-2.49777476776658
6.573749999999992,0.0695845198399309,-0.011966326375,0.0307256432900257,0.06612324,64,0,-9,63,0.0695845198399309,-3.36960252474573
6.5600000000000005,0.0630187972327204,-0.0083118162953125,0.0302585924430439,0.06425213,64,23,-8,63,0.0630187972327204,-2.16574319500046
6.5600000000000005,0.112712211905371,-0.0075443700640625,0.0412820880208099,0.08389878,64,25,-8,63,0.112712211905371,-1.70719879143347
6.573749999999992,0.137299809213736,-0.0157012346703125,0.0435750014204521,0.07734989,64,0,-22,63,0.137299809213736,-3.93176226580527
6.226804123711357,0.115395747306396,-0.01201748940625,0.0407263857963496,0.07594656,64,8,-23,63,0.115395747306396,-3.30210551748949
6.226804123711357,0.0417105141398115,-0.0043430188890625,0.0251568076345907,0.03852438,64,8,-16,63,0.0417105141398115,-1.22514447488645
6.226804123711357,0.0646571092511028,-0.00956165965,0.0303124066478735,0.06425213,64,8,-23,63,0.0646571092511028,-2.70822826333635
6.573749999999992,0.0736693231169459,-0.014604882940625,0.0306232030981888,0.05957436,64,0,-22,63,0.0736693231169459,-4.20586772370527
6.573749999999992,0.0616474186778969,-0.0147364454046875,0.0273144301364096,0.04507326,64,0,-22,63,0.0616474186778969,-4.28046294275142
6.5600000000000005,0.0832086574249035,-0.008333743546875,0.0350811058941852,0.08764099,64,23,-11,63,0.0832086574249035,-2.3342543187913
6.5600000000000005,0.0711890776812856,-0.0099051827171875,0.0318467689744064,0.0689299,64,27,-9,63,0.0711890776812856,-2.69631158176901
4.885714285714286,0.0619445678663121,-0.0077197862703125,0.0301378295975643,0.05208992,64,25,-19,63,0.0619445678663121,-2.15543153864402
6.573749999999992,0.0821581455709237,-0.0151749859578125,0.0324567531605654,0.04881548,64,0,-18,63,0.0821581455709236,-4.21665081565596
6.573749999999992,0.0910776121567233,-0.012441412640625,0.0356131849383694,0.05629992,64,0,-17,63,0.0910776121567233,-3.15890140589848
6.5600000000000005,0.0586830023874487,-0.007222772390625,0.0294066909273572,0.06752657,64,27,-9,63,0.0586830023874487,-2.40324207865506
6.5600000000000005,0.0698624324388054,-0.0052566467859375,0.0326185249731533,0.07126879,64,27,-8,63,0.0698624324388054,-1.27454304942919
6.226804123711357,0.333931489657781,-0.0134208181921875,0.0709757787203147,0.1447098,64,8,-23,63,0.333931489657781,-2.88902137221171
6.226804123711357,0.196826224328413,-0.009729766359375,0.0545961665478761,0.104481,64,7,-23,63,0.196826224328413,-2.01889648697595
4.885714285714286,0.0509292575501261,-0.0063310721875,0.0274897648985469,0.0464766,64,23,-17,63,0.0509292575501261,-1.92531699232047
4.862727272727284,0.0641650775215484,-0.005936386128125,0.0311020683558505,0.08623766,64,1,-13,63,0.0641650775215484,-2.06641953300336
6.573749999999992,0.0731857375213477,-0.0109942273375,0.0319789636170784,0.04975104,64,0,-16,63,0.0731857375213477,-2.9926718309122
6.573749999999992,0.0538759655380775,-0.0112792788609375,0.0267318130681342,0.05302548,64,0,-14,63,0.0538759655380775,-3.45060145094965
6.573749999999992,0.0276994028849009,-0.0071496831234375,0.0195367653748263,0.0380566,64,0,-20,63,0.0276994028849009,-2.51122872105543
4.917798165137549,137.808678846738,-0.010701865578125,1.46736024106333,4.045036,64,6,-25,63,137.808678846738,1.75490402687135
6.339682539682538,1619.67460257148,0.30904562328125,5.02114593174806,10.2922,64,7,-26,63,1619.67460257148,-22.4097688203939
6.936691729323293,8231.5798275546,0.822255988125,11.311159529223,26.04133,64,2,-26,63,8231.5798275546,-509.48645695519
6.936691729323293,6384.44773935518,-1.2357153875,9.91110505486247,18.67056,64,7,-26,63,6384.44773935518,378.842301584215
6.936691729323293,40291.0328189879,1.3477674015625,25.0545586835604,59.75216,64,6,-25,63,40291.0328189879,-400.271848642411
6.936691729323293,32941.786148749,-1.4970347078125,22.637895124278,42.33775,64,6,-25,63,32941.786148749,322.928027800309
6.936691729323293,8562.57699210056,-0.377585696875,11.5606096094923,26.24013,64,6,-25,63,8562.57699210056,14.8514352463984
6.936691729323293,8536.03015167142,0.73217214375,11.525597384595,33.4556,64,6,-24,63,8536.03015167142,-191.823639315584
6.936691729323293,10936.015051051,-0.4466264078125,13.0642933228138,22.91096,64,6,-25,63,10936.015051051,127.321743257003
6.936691729323293,6333.15815236422,0.3922369,9.93990675735791,24.08508,64,6,-25,63,6333.15815236422,-55.8580485780219
6.936691729323293,9389.54315952796,0.14169095703125,12.111628112699,30.82107,64,5,-26,63,9389.54315952796,-91.4939457735164
6.936691729323293,11111.8155911898,-0.456391165625,13.1686683349639,21.53991,64,7,-25,63,11111.8155911898,142.111152529438
6.936691729323293,5434.02540743928,0.78250205421875,9.18119477662805,22.29116,64,4,-26,63,5434.02540743928,-235.598755333113
6.339682539682538,2997.6521467653,0.51643911875,6.82433919363865,17.89732,64,5,-26,63,2997.6521467653,-128.999579650274
6.936691729323293,7145.94185172507,-0.6527916890625,10.5465257048895,18.51105,64,6,-25,63,7145.94185172507,131.387923580362
6.936691729323293,7122.04741700145,0.4650422734375,10.5387725364277,22.56293,64,5,-26,63,7122.04741700145,-139.544818132339
6.936691729323293,6423.37628519153,-0.25439199375,10.015015684942,23.73331,64,2,-26,63,6423.37628519153,-39.5254185181276
6.936691729323293,9424.54100769851,-0.00693055156250011,12.1350074253271,20.94022,64,3,-27,63,9424.54100769851,130.445271981566
6.936691729323293,11378.6046994968,-3.9051225828125,12.7491456985496,20.60856,64,2,-28,63,11378.6046994968,1110.4093540543
6.936691729323293,9436.85964823819,1.7210314328125,12.0203570167859,24.33254,64,6,-26,63,9436.85964823819,-470.95876391929
6.339682539682538,2269.56597157615,2.76660895015625,5.27331425412829,17.06468,64,0,-30,63,2269.56597157615,-565.900725944085
6.339682539682538,2855.75821560617,0.0325531031249999,6.67983251394249,11.53088,64,8,-24,63,2855.75821560617,52.6487654349512
6.339682539682538,2982.1536696431,-1.711101453125,6.60819815874849,12.59226,64,6,-25,63,2982.1536696431,325.864342833875
6.339682539682538,2328.06139629096,0.43857620390625,6.01528139245484,10.53217,64,6,-25,63,2328.06139629096,-14.7421213095952
6.339682539682538,2946.44272018395,0.47079440234375,6.76879015287045,12.26108,64,5,-26,63,2946.44272018395,-46.190703881626
6.339682539682538,1638.76133007763,-0.14696399390625,5.05806755262897,13.7589,64,6,-25,63,1638.76133007763,8.14928523271824
6.339682539682538,2235.32337339621,-1.61905175921875,5.68380146647351,10.28472,64,6,-25,63,2235.32337339621,322.973866374031
6.339682539682538,1980.13739147755,0.70972628125,5.51687731851451,10.56913,64,5,-26,63,1980.13739147755,-154.695124665369
6.339682539682538,1398.53005074106,1.4543471890625,4.44262380767211,9.441783,64,5,-26,63,1398.53005074106,-238.485420643673
6.43684210526316,535.616107396267,-0.99244205109375,2.71736277542905,4.903408,64,0,-29,63,535.616107396267,121.947701901187
6.011428571428571,954.250010448436,0.652101908046875,3.80590587308441,9.743967,64,4,-27,63,954.250010448436,-118.46377460765
4.917798165137549,988.612323124832,-0.0187857079687501,3.93023086421162,8.2976,64,6,-25,63,988.612323124832,6.21205695390798
5.8149659863945695,1155.73114848301,-1.66496693125,3.90975501954931,5.906322,64,6,-25,63,1155.73114848301,312.875155776699
6.168246445497664,0.352703716668965,0.051416030140625,0.053547991722668,0.1341614,64,0,-31,63,0.352703716668965,12.2489807799746
5.631185567010309,1.00235556955863,-0.0320968249242188,0.120961149151857,0.1776647,64,1,-30,63,1.00235556955863,-6.44407398834031
5.631185567010309,1.5751850649017,0.0200311009375,0.155598912702887,0.2249102,64,1,-30,63,1.5751850649017,1.74675622299267
5.631185567010309,0.743740394016656,-0.0179319471875,0.106298583840872,0.1781325,64,1,-30,63,0.743740394016656,-4.51341786345955
5.207476635514023,0.671637025666487,0.010843664875,0.101866301877105,0.1697125,64,1,-30,63,0.671637025666487,-0.0248868944447331
5.207476635514023,0.334643195756033,0.005573858171875,0.0720952983124963,0.1112404,64,1,-30,63,0.334643195756033,1.28699903747347
5.891608391608401,0.526972959072204,-0.04792816140625,0.077050917124455,0.1084337,64,0,-30,63,0.526972959072204,-9.57025644134365
5.891608391608401,1.02079481337042,0.07055104640625,0.104749552790912,0.2188291,64,0,-30,63,1.02079481337042,12.6355065074397
6.087640449438196,1.13695196587834,-0.06246580433125,0.117740807522707,0.1650347,64,1,-30,63,1.13695196587834,-9.48140814694252
5.631185567010309,1.10187581415611,0.03061455990625,0.127591372427511,0.1725192,64,1,-30,63,1.10187581415611,7.62682817259085
5.631185567010309,1.08475235998252,-0.0294728933101563,0.126809322152021,0.1856169,64,1,-30,63,1.08475235998252,-4.50844885619683
5.631185567010309,1.48930149047023,-0.012771773703125,0.15201058379295,0.1846814,64,1,-30,63,1.48930149047023,-1.0420221365296
5.207476635514023,0.669959961009554,0.0406498490625,0.0938920346034223,0.1285481,64,1,-30,63,0.669959961009554,9.76532467897779
6.168246445497664,0.617506546364994,-0.066544234234375,0.0722523679689024,0.09440038,64,0,-31,63,0.617506546364994,-12.8630734913639
5.207476635514023,0.511426004333741,0.0438292671390625,0.0779103758158527,0.1608247,64,1,-30,63,0.511426004333741,7.23193443436185
5.207476635514023,0.260348695579321,0.011274894875,0.06277599154123,0.1089015,64,1,-30,63,0.260348695579321,2.81254974623558
6.553374233128824,0.560541321596695,-0.0881716221875,0.0313723316119972,-0.0295606,64,0,-31,63,0.560541321596695,-19.2419360864497
6.168246445497664,0.487782903384942,0.067927108703125,0.0548408221001797,0.1449203,64,0,-31,63,0.487782903384942,14.3884601641332
6.150495049504943,0.443090909214928,-0.03250612921875,0.0765940403667099,0.06960818,64,1,-30,63,0.443090909214928,-4.99989696494161
5.207476635514023,0.124965212763658,0.0129632780921875,0.0422437554028611,0.1009493,64,1,-30,63,0.124965212763658,2.47551508901555
6.150495049504943,0.158733164712014,-0.002005595109375,0.0497612629148665,0.08130261,64,1,-30,63,0.158733164712014,-0.729937496996178
6.087640449438196,1.13715472235745,-0.064081100421875,0.116883083059769,0.1299514,64,1,-30,63,1.13715472235745,-9.56879204540064
6.168246445497664,1.08638750761139,0.089627584546875,0.0945605673350199,0.1926336,64,0,-31,63,1.08638750761139,13.9786017126433
6.553374233128824,0.170369632753308,-0.035283562025,0.037644332410051,0.027976,64,0,-31,63,0.170369632753308,-8.73625450544609
4.862727272727284,0.0726586695885407,0.00260639604140625,0.03359313042865,0.05463931,64,1,-29,63,0.0726586695885407,1.80561673266391
5.631185567010309,0.737534663218414,-0.0303718981265625,0.102963716507212,0.1421137,64,1,-30,63,0.737534663218414,-5.83228026453066
5.207476635514023,0.427442884252052,0.0414465253546875,0.0704342289122381,0.1631636,64,1,-30,63,0.427442884252052,7.19893986598582
6.168246445497664,0.661334362753429,-0.0670997239507813,0.0763608306905529,0.1000137,64,0,-31,63,0.661334362753429,-13.0494711935258
5.207476635514023,0.708293948626089,0.0498445924125,0.0926423745081827,0.2090058,64,1,-30,63,0.708293948626089,7.96706400786759
5.207476635514023,0.3516606634684,-0.0186847755625,0.0717326775526521,0.1177892,64,1,-30,63,0.3516606634684,-4.64565430765712
6.150495049504943,0.487613066188031,-0.008298658515625,0.0868912333094026,0.08925483,64,1,-30,63,0.487613066188031,0.714874938179777
5.207476635514023,0.270961415941381,0.02574675253125,0.0597568143242145,0.1379037,64,1,-30,63,0.270961415941381,4.42560900734441
6.553374233128824,0.473545409421936,-0.0662007149890625,0.0549236957710847,0.02937933,64,0,-31,63,0.473545409421936,-14.1521388432202
6.168246445497664,0.611011513938263,0.058505776709375,0.0782568143800788,0.1846814,64,0,-31,63,0.611011513938263,11.412808351477
6.150495049504943,0.390567389257614,-0.029165912978125,0.0724704420940197,0.09112594,64,1,-30,63,0.390567389257614,-5.74511031986658
6.150495049504943,0.314574550909459,-0.025533326946875,0.0652937713184365,0.09112594,64,1,-30,63,0.314574550909459,-6.10847533051825
5.631185567010309,0.858985173359414,0.003139954765625,0.115809257047141,0.1814069,64,1,-30,63,0.858985173359414,0.255872800796852
5.207476635514023,0.321283340054294,0.034459107140625,0.0619081749320659,0.1051593,64,1,-30,63,0.321283340054294,7.7841940110443
6.553374233128824,0.627638520239004,-0.0755928011710938,0.0639732779357281,0.01628157,64,0,-31,63,0.627638520239004,-15.1133802508639
5.631185567010309,0.737475032800584,0.0412199494984375,0.0991159076579304,0.1977791,64,1,-30,63,0.737475032800584,8.45356020489218
5.891608391608401,0.234133418057753,0.03187902021875,0.0514009992806066,0.1154504,64,0,-30,63,0.234133418057753,7.4799792202054
6.168246445497664,0.32504701821058,-0.049163389234375,0.0515928368916621,0.1243381,64,0,-31,63,0.32504701821058,-11.9836127540552
5.631185567010309,0.806637744676181,-0.0273240351875,0.108890366248064,0.1542759,64,1,-30,63,0.806637744676181,-4.63569817952858
5.207476635514023,0.220316579220527,0.012480882590625,0.0573295222383701,0.1205959,64,1,-30,63,0.220316579220527,3.04724013577122
6.168246445497664,0.785812936866171,0.074527149578125,0.0820001897210836,0.1865525,64,0,-31,63,0.785812936866171,12.8180967118126
6.087640449438196,1.20731835440405,-0.05476940340625,0.125954998861048,0.1739225,64,1,-30,63,1.20731835440405,-9.58968973365599
5.631185567010309,0.83375072673326,-0.029165910078125,0.110348107344539,0.1369681,64,1,-30,63,0.83375072673326,-5.09761562324378
5.891608391608401,0.140835421378702,-0.0253432944039063,0.0394749399974103,0.04668709,64,0,-29,63,0.140835421378702,-6.44194154974942
6.168246445497664,0.875868262907768,0.07571852271875,0.0891748110467525,0.2300558,64,0,-31,63,0.875868262907768,11.8382847656537
6.150495049504943,0.111241332773727,-0.007787029290625,0.0409573924880043,0.07849595,64,1,-30,63,0.111241332773727,-2.68553501440412
6.553374233128824,0.46754235828206,-0.075366222390625,0.0403147847659396,0.02516934,64,0,-31,63,0.46754235828206,-16.52035098492
5.891608391608401,0.360755092093486,0.0424332458078125,0.0619372098513848,0.1360326,64,0,-30,63,0.360755092093486,8.90527764703712
5.207476635514023,0.295963210806575,0.010755953171875,0.0671471119275964,0.1196603,64,1,-30,63,0.295963210806575,2.07419820812232
5.207476635514023,0.55751768183093,0.0305560903125,0.0881903573154266,0.1514692,64,1,-30,63,0.55751768183093,5.08238615643065
6.168246445497664,1.6230280823014,-0.12536722659375,0.0981981276916764,0.1135792,64,0,-31,63,1.6230280823014,-19.4852778305528
6.168246445497664,0.601192246041785,0.0733869443890625,0.0633086505750955,0.1453881,64,0,-31,63,0.601192246041785,14.6641396515701
5.207476635514023,0.273531388707015,-3.9468624999999e-05,0.0653752735426381,0.1248059,64,1,-30,63,0.273531388707015,-0.837499570573568
5.891608391608401,0.156438396457622,0.02649958165625,0.041738736405096,0.07522151,64,0,-30,63,0.156438396457622,7.47104499938019
6.168246445497664,1.41894507457634,-0.118482126765625,0.0901831604422333,0.1084337,64,0,-31,63,1.41894507457634,-19.3101063061256
6.168246445497664,2.10509388568567,0.133971407201563,0.122244648211166,0.2408147,64,0,-31,63,2.10509388568567,19.2847830187975
6.150495049504943,0.650425826020276,-0.04879793478125,0.0882137466195132,0.0794315,64,1,-30,63,0.650425826020276,-7.88391855976727
5.207476635514023,0.506492911126597,-0.04219058411875,0.0783192591133992,0.1327581,64,1,-30,63,0.506492911126598,-8.75295393173284
5.891608391608401,0.531554401321323,0.050867855046875,0.0756174506550954,0.1421137,64,0,-30,63,0.531554401321323,9.14697394794554
6.150495049504943,0.262830467034736,-0.02326022296875,0.0597133827115981,0.05417153,64,1,-30,63,0.262830467034736,-3.80895693871192
6.553374233128824,0.202249430653979,-0.0414816100171875,0.0379397335830181,0.006926027,64,0,-31,63,0.202249430653979,-10.5283529353054
6.168246445497664,0.362437200172531,0.0616121145335938,0.0432091262975211,0.1748581,64,0,-31,63,0.362437200172531,14.2427016617662
5.207476635514023,0.602326833485537,-0.000368372953125002,0.0970114481624665,0.187488,64,1,-30,63,0.602326833485538,-2.40672441477491
6.150495049504943,0.227329095584771,-0.0256868165601562,0.0537792206480991,0.08036706,64,1,-30,63,0.227329095584771,-6.09507680848135
6.553374233128824,0.548221701785417,-0.084655983515625,0.0374076001021099,0.02704045,64,0,-31,63,0.548221701785417,-18.1434223274224
6.168246445497664,2.55265238553718,0.18006939296875,0.0863724912219412,0.3142557,64,0,-31,63,2.55265238553718,26.3660281216072
6.964439876670073,0.181227524956182,-0.04868099353125,0.0214904850166472,0.0176849,64,0,-31,63,0.181227524956182,-13.0130414505724
6.553374233128824,1.87192887936548,-0.16656816984375,0.0387805819320604,-0.08148387,64,0,-31,63,1.87192887936548,-27.120279852041
6.168246445497664,0.189010423582932,0.0357601103125,0.0409206839986961,0.1173215,64,0,-31,63,0.189010423582932,9.45655723664493
5.631185567010309,1.48904972580533,0.026214536890625,0.150263768158922,0.1631636,64,1,-30,63,1.48904972580533,6.72959162710876
5.631185567010309,1.68809242676366,0.04121994925,0.15709029235446,0.3002224,64,1,-30,63,1.68809242676366,2.71676613114133
6.168246445497664,1.43180976722133,0.106547967640625,0.104974083489619,0.2557835,64,0,-31,63,1.43180976722133,16.6846916809158
6.553374233128824,1.97556140153258,-0.154245161275,0.0841223937022463,0.005990473,64,0,-31,63,1.97556140153258,-23.9730916071287
5.631185567010309,3.16960794387185,0.00685293878125001,0.222436870489265,0.3526134,64,1,-30,63,3.16960794387185,-1.6118678588073
6.168246445497664,4.97249239163987,0.2384684559375,0.144319053288738,0.4616055,64,0,-31,63,4.97249239163987,27.3312808884159
6.706362545017972,23.2251659825056,-0.491461407296875,0.348366048308996,0.126677,64,0,-31,63,23.2251659825056,-16.7326113477524
6.706362545017972,11.5721567826319,0.27758633109375,0.322119199239248,0.6360864,64,0,-31,63,11.5721567826319,16.1063122639118
5.631185567010309,1.39396840322253,0.03915880315625,0.142293163699884,0.2492346,64,1,-30,63,1.39396840322253,4.8354438489542
6.168246445497664,3.48794299482087,-0.1364257705625,0.189438956976922,0.2155547,64,0,-31,63,3.48794299482087,-14.3694996184879
6.168246445497664,1.20182862910957,0.118315492734375,0.0691376634610917,0.2244425,64,0,-31,63,1.20182862910957,20.8848329324751
5.631185567010309,1.88095650955079,-0.012764471234375,0.170959099599401,0.3194012,64,1,-30,63,1.88095650955079,-5.91096729726098
5.631185567010309,1.28783180876109,-0.0245904648726562,0.139705694405198,0.195908,64,1,-30,63,1.28783180876109,-1.61633063059651
6.168246445497664,2.1460753406743,-0.14094274375,0.116908383712451,0.2160225,64,0,-31,63,2.1460753406743,-21.1707421340955
6.168246445497664,5.15209662896576,0.24684459375,0.139890158209888,0.4573955,64,0,-31,63,5.15209662896576,26.5353650792184
6.232551097653229,8.51282587109488,-0.13248621140625,0.339794508524014,0.5458054,64,1,-30,63,8.51282587109488,-13.2840232093862
6.232551097653229,18.3905143050148,-0.1203898009375,0.52235819304964,0.5771465,64,1,-30,63,18.3905143050148,5.04639140863549
6.232551097653229,18.4027417138465,0.1833657428125,0.50390459775802,0.6618142,64,1,-30,63,18.4027417138465,12.759588167177
6.043478260869562,3.9579210501152,0.10790013315625,0.224053738359603,0.3970523,64,1,-30,63,3.9579210501152,10.0923961134435
6.706362545017972,26.1236512172051,-0.47109117265625,0.431572887603229,0.3797445,64,0,-31,63,26.1236512172051,-10.2015455733354
6.232551097653229,9.27832993349469,0.147091090515625,0.35119526805152,0.5308365,64,1,-30,63,9.27832993349469,9.92154244279063
6.706362545017972,31.5657743905573,0.50348618015625,0.489608916630535,1.111816,64,0,-31,63,31.5657743905573,4.12544785720282
6.232551097653229,39.0464113029285,-0.44952955046875,0.638767062287671,0.8564095,64,0,-30,63,39.0464113029285,0.345681645934827
6.232551097653229,8.40808750101498,-0.166348905046875,0.322031689423673,0.3016257,64,0,-30,63,8.40808750101498,-4.06824247997525
6.168246445497664,5.98515726334578,0.26995571084375,0.143673227925816,0.5336432,64,0,-31,63,5.98515726334578,28.755648904551
5.631185567010309,4.9622597609789,0.0456492200453125,0.274684286908716,0.3905034,64,1,-30,63,4.96225976097891,8.4152778144778
6.232551097653229,10.2677273405358,0.093684083671875,0.389431036465294,0.5458054,64,1,-30,63,10.2677273405358,7.45322594275499
6.706362545017972,8.08611797044806,-0.266672514625,0.235013538401153,0.2061991,64,0,-31,63,8.08611797044806,-20.5761398093541
