预测结果_Y,Mean,Energy,Standard Deviation,Entropy,Peak Value,Autocorrelation Lag,Peak Frequency,Autocorrelation Peak,Duration,Bandwidth
5.980093585294831,-0.0113450595328125,0.0870642832123238,0.0350951428176251,-3.22525473439959,0.07968878,63,7,0.0870642832123238,64,-23
5.980068915935032,-0.012361012375,0.106928785735745,0.0389611043245197,-2.94700130377466,0.06331658,63,8,0.106928785735745,64,-23
5.948155977447707,-0.0096859126078125,0.0587203953888544,0.0286999873676744,-2.74182261491076,0.05536436,63,8,0.0587203953888544,64,-23
6.182401942264878,-0.0132746415671875,0.0625324173073425,0.0282993447219176,-4.05002987835278,0.06986546,63,0,0.0625324173073425,64,-23
6.200843345564924,-0.012361014171875,0.0450586955312469,0.0234786593807747,-3.75809272007021,0.03992771,63,0,0.0450586955312469,64,-21
6.397775148743636,-0.0119443990796875,0.0693843345615107,0.0306832455608719,-3.60069679151587,0.08296322,63,0,0.0693843345615107,64,-15
6.075300745145456,-0.0111184801984375,0.0420808598692468,0.0231061211269641,-3.43398469587305,0.03992771,63,0,0.0420808598692468,64,-24
6.256664387173727,-0.0094374054640625,0.0472216857359524,0.025471046655588,-3.11951847350754,0.06004214,63,0,0.0472216857359524,64,-19
6.234458483473802,-0.011739746734375,0.0499513141393747,0.0253508901232375,-3.67972334130672,0.04741215,63,0,0.0499513141393747,64,-21
6.153447298003484,-0.0119151634328125,0.0471301049172371,0.0243810740063107,-3.75607913977226,0.06378435,63,0,0.0471301049172371,64,-24
6.340373896645409,-0.0127264644046875,0.0662668178316051,0.0295542912683599,-3.79245490312294,0.06144547,63,0,0.0662668178316051,64,-17
6.241261068962965,-0.009525113765625,0.0556831645911391,0.0279163331132233,-2.77049759553538,0.0464766,63,23,0.0556831645911391,64,-9
6.350068020337717,-0.008684576496875,0.0565074279341509,0.0284166622343483,-2.41371183348183,0.05536436,63,0,0.0565074279341509,64,-11
6.410335364243317,-0.01249257601875,0.0596732052967777,0.0278626879029627,-3.7457321931477,0.06097769,63,0,0.0596732052967777,64,-15
6.3908263859988175,-0.011301205728125,0.080845608139197,0.0336971122837781,-3.16752008918863,0.06752657,63,0,0.080845608139197,64,-9
6.214862308084829,-0.0088380658671875,0.0573586285502431,0.0286027474698639,-2.22525650158413,0.0422666,63,22,0.0573586285502431,64,-11
6.357750080267616,-0.0119882535140625,0.0763496115555092,0.0323920431315686,-3.65843715282339,0.0628488,63,0,0.0763496115555092,64,-16
6.22875979786193,-0.009897874203125,0.0850115949383739,0.0350761779156624,-2.6817891984237,0.05396103,63,23,0.0850115949383739,64,-8
6.2913780260299,-0.0130334435765625,0.0607281734656988,0.0279106979299713,-3.64062287918642,0.04179882,63,0,0.0607281734656989,64,-18
6.405536445572495,-0.0101098352796875,0.0588098186323971,0.0285778698777357,-3.33464557553856,0.07547878,63,0,0.0588098186323971,64,-11
5.93374835667672,-0.0085457060625,0.061438772775342,0.0297817348807632,-2.42330464532277,0.05910658,63,6,0.061438772775342,64,-23
6.31989979299848,-0.0113962225,0.0872380312249575,0.0351172372293217,-3.32013826394191,0.07875323,63,0,0.0872380312249575,64,-16
6.123307724132239,-0.0161763217578125,0.0970313411837354,0.0354180931217872,-4.48358189667133,0.06565546,63,0,0.0970313411837354,64,-26
5.934950816460496,-0.009064646065625,0.130042358067914,0.0441559060207817,-2.28466643913047,0.09793209,63,6,0.130042358067914,64,-25
5.8645119131125725,-0.006396853671875,0.0688140546088487,0.0321605327437821,-2.09785764566685,0.06565546,63,5,0.0688140546088487,64,-22
6.177005405795349,-0.013186933078125,0.0986515459825186,0.0369802001342598,-3.2629368005146,0.07781767,63,0,0.0986515459825186,64,-23
6.11607596132055,-0.014356374909375,0.107055368638767,0.0382966661008788,-3.8588093145978,0.08904433,63,0,0.107055368638767,64,-25
6.1801836804434025,-0.01195170864375,0.0682570621701262,0.0303919933025646,-3.42952586046412,0.05115437,63,0,0.0682570621701262,64,-23
6.340115882089586,-0.0085676319375,0.0629185910088281,0.0301612113068502,-2.29382596365847,0.06191324,63,0,0.0629185910088281,64,-10
5.988240037374448,-0.010409504871875,0.111816082428906,0.0404817056986742,-2.60429190823745,0.09652876,63,26,0.111816082428906,64,-21
6.2624700371013775,-0.0116081838640625,0.105232165463239,0.0388523184989161,-2.92735385655551,0.06705879,63,0,0.105232165463239,64,-21
6.260149376075686,-0.0104387422171875,0.0854324415393499,0.0350130627048742,-2.49777476776658,0.05676769,63,24,0.0854324415393499,64,-13
6.410871840544272,-0.011966326375,0.0695845198399309,0.0307256432900257,-3.36960252474573,0.06612324,63,0,0.0695845198399309,64,-9
6.1855526692201455,-0.0083118162953125,0.0630187972327204,0.0302585924430439,-2.16574319500046,0.06425213,63,23,0.0630187972327204,64,-8
6.130255717655177,-0.0075443700640625,0.112712211905371,0.0412820880208099,-1.70719879143347,0.08389878,63,25,0.112712211905371,64,-8
6.250643108503625,-0.0157012346703125,0.137299809213736,0.0435750014204521,-3.93176226580527,0.07734989,63,0,0.137299809213736,64,-22
5.997964059032748,-0.01201748940625,0.115395747306396,0.0407263857963496,-3.30210551748949,0.07594656,63,8,0.115395747306396,64,-23
5.812493703516192,-0.0043430188890625,0.0417105141398115,0.0251568076345907,-1.22514447488645,0.03852438,63,8,0.0417105141398115,64,-16
5.947690691665415,-0.00956165965,0.0646571092511028,0.0303124066478735,-2.70822826333635,0.06425213,63,8,0.0646571092511028,64,-23
6.2413675126081625,-0.014604882940625,0.0736693231169459,0.0306232030981888,-4.20586772370527,0.05957436,63,0,0.0736693231169459,64,-22
6.197541963324967,-0.0147364454046875,0.0616474186778969,0.0273144301364096,-4.28046294275142,0.04507326,63,0,0.0616474186778969,64,-22
6.192820778688606,-0.008333743546875,0.0832086574249035,0.0350811058941852,-2.3342543187913,0.08764099,63,23,0.0832086574249035,64,-11
6.167139180363325,-0.0099051827171875,0.0711890776812856,0.0318467689744064,-2.69631158176901,0.0689299,63,27,0.0711890776812856,64,-9
5.984798008267902,-0.0077197862703125,0.0619445678663121,0.0301378295975643,-2.15543153864402,0.05208992,63,25,0.0619445678663121,64,-19
6.316415940849376,-0.0151749859578125,0.0821581455709237,0.0324567531605654,-4.21665081565596,0.04881548,63,0,0.0821581455709236,64,-18
6.34911284757151,-0.012441412640625,0.0910776121567233,0.0356131849383694,-3.15890140589848,0.05629992,63,0,0.0910776121567233,64,-17
6.131982926419952,-0.007222772390625,0.0586830023874487,0.0294066909273572,-2.40324207865506,0.06752657,63,27,0.0586830023874487,64,-9
5.947922730878758,-0.0052566467859375,0.0698624324388054,0.0326185249731533,-1.27454304942919,0.07126879,63,27,0.0698624324388054,64,-8
5.97197440181831,-0.0134208181921875,0.333931489657781,0.0709757787203147,-2.88902137221171,0.1447098,63,8,0.333931489657781,64,-23
5.956501191312996,-0.009729766359375,0.196826224328413,0.0545961665478761,-2.01889648697595,0.104481,63,7,0.196826224328413,64,-23
5.955611515668681,-0.0063310721875,0.0509292575501261,0.0274897648985469,-1.92531699232047,0.0464766,63,23,0.0509292575501261,64,-17
5.976847448331732,-0.005936386128125,0.0641650775215484,0.0311020683558505,-2.06641953300336,0.08623766,63,1,0.0641650775215484,64,-13
6.331328177916914,-0.0109942273375,0.0731857375213477,0.0319789636170784,-2.9926718309122,0.04975104,63,0,0.0731857375213477,64,-16
6.407348011274647,-0.0112792788609375,0.0538759655380775,0.0267318130681342,-3.45060145094965,0.05302548,63,0,0.0538759655380775,64,-14
6.057002056168484,-0.0071496831234375,0.0276994028849009,0.0195367653748263,-2.51122872105543,0.0380566,63,0,0.0276994028849009,64,-20
5.973581958865711,-0.010701865578125,137.808678846738,1.46736024106333,1.75490402687135,4.045036,63,6,137.808678846738,64,-25
7.178405544026209,0.30904562328125,1619.67460257148,5.02114593174806,-22.4097688203939,10.2922,63,7,1619.67460257148,64,-26
7.270583201285707,0.822255988125,8231.5798275546,11.311159529223,-509.48645695519,26.04133,63,2,8231.5798275546,64,-26
7.2512233741267575,-1.2357153875,6384.44773935518,9.91110505486247,378.842301584215,18.67056,63,7,6384.44773935518,64,-26
7.173888785200789,1.3477674015625,40291.0328189879,25.0545586835604,-400.271848642411,59.75216,63,6,40291.0328189879,64,-25
7.184376244424382,-1.4970347078125,32941.786148749,22.637895124278,322.928027800309,42.33775,63,6,32941.786148749,64,-25
7.267545081639493,-0.377585696875,8562.57699210056,11.5606096094923,14.8514352463984,26.24013,63,6,8562.57699210056,64,-25
7.167887156993996,0.73217214375,8536.03015167142,11.525597384595,-191.823639315584,33.4556,63,6,8536.03015167142,64,-24
7.278604676297594,-0.4466264078125,10936.015051051,13.0642933228138,127.321743257003,22.91096,63,6,10936.015051051,64,-25
7.270429144971957,0.3922369,6333.15815236422,9.93990675735791,-55.8580485780219,24.08508,63,6,6333.15815236422,64,-25
7.230968575380332,0.14169095703125,9389.54315952796,12.111628112699,-91.4939457735164,30.82107,63,5,9389.54315952796,64,-26
7.259592745881323,-0.456391165625,11111.8155911898,13.1686683349639,142.111152529438,21.53991,63,7,11111.8155911898,64,-25
7.281075550038412,0.78250205421875,5434.02540743928,9.18119477662805,-235.598755333113,22.29116,63,4,5434.02540743928,64,-26
7.289710324093702,0.51643911875,2997.6521467653,6.82433919363865,-128.999579650274,17.89732,63,5,2997.6521467653,64,-26
7.28987929855325,-0.6527916890625,7145.94185172507,10.5465257048895,131.387923580362,18.51105,63,6,7145.94185172507,64,-25
7.280022570316734,0.4650422734375,7122.04741700145,10.5387725364277,-139.544818132339,22.56293,63,5,7122.04741700145,64,-26
7.248423027379793,-0.25439199375,6423.37628519153,10.015015684942,-39.5254185181276,23.73331,63,2,6423.37628519153,64,-26
7.218957046345147,-0.00693055156250011,9424.54100769851,12.1350074253271,130.445271981566,20.94022,63,3,9424.54100769851,64,-27
7.2804111462481185,-3.9051225828125,11378.6046994968,12.7491456985496,1110.4093540543,20.60856,63,2,11378.6046994968,64,-28
7.239287123134078,1.7210314328125,9436.85964823819,12.0203570167859,-470.95876391929,24.33254,63,6,9436.85964823819,64,-26
6.949999339774589,2.76660895015625,2269.56597157615,5.27331425412829,-565.900725944085,17.06468,63,0,2269.56597157615,64,-30
7.148867351597278,0.0325531031249999,2855.75821560617,6.67983251394249,52.6487654349512,11.53088,63,8,2855.75821560617,64,-24
7.329732552096496,-1.711101453125,2982.1536696431,6.60819815874849,325.864342833875,12.59226,63,6,2982.1536696431,64,-25
7.234852445130822,0.43857620390625,2328.06139629096,6.01528139245484,-14.7421213095952,10.53217,63,6,2328.06139629096,64,-25
7.249534720507484,0.47079440234375,2946.44272018395,6.76879015287045,-46.190703881626,12.26108,63,5,2946.44272018395,64,-26
7.20494007949098,-0.14696399390625,1638.76133007763,5.05806755262897,8.14928523271824,13.7589,63,6,1638.76133007763,64,-25
7.32831282186366,-1.61905175921875,2235.32337339621,5.68380146647351,322.973866374031,10.28472,63,6,2235.32337339621,64,-25
7.217953113725628,0.70972628125,1980.13739147755,5.51687731851451,-154.695124665369,10.56913,63,5,1980.13739147755,64,-26
7.2234823193654965,1.4543471890625,1398.53005074106,4.44262380767211,-238.485420643673,9.441783,63,5,1398.53005074106,64,-26
6.6101846631731656,-0.99244205109375,535.616107396267,2.71736277542905,121.947701901187,4.903408,63,0,535.616107396267,64,-29
6.702295714035532,0.652101908046875,954.250010448436,3.80590587308441,-118.46377460765,9.743967,63,4,954.250010448436,64,-27
7.053156098711087,-0.0187857079687501,988.612323124832,3.93023086421162,6.21205695390798,8.2976,63,6,988.612323124832,64,-25
7.162320561910752,-1.66496693125,1155.73114848301,3.90975501954931,312.875155776699,5.906322,63,6,1155.73114848301,64,-25
7.061191669952634,0.051416030140625,0.352703716668965,0.053547991722668,12.2489807799746,0.1341614,63,0,0.352703716668965,64,-31
5.892717022366238,-0.0320968249242188,1.00235556955863,0.120961149151857,-6.44407398834031,0.1776647,63,1,1.00235556955863,64,-30
5.893079767733335,0.0200311009375,1.5751850649017,0.155598912702887,1.74675622299267,0.2249102,63,1,1.5751850649017,64,-30
5.885952231970346,-0.0179319471875,0.743740394016656,0.106298583840872,-4.51341786345955,0.1781325,63,1,0.743740394016656,64,-30
5.872974954742534,0.010843664875,0.671637025666487,0.101866301877105,-0.0248868944447331,0.1697125,63,1,0.671637025666487,64,-30
5.890362440696655,0.005573858171875,0.334643195756033,0.0720952983124963,1.28699903747347,0.1112404,63,1,0.334643195756033,64,-30
6.241396611800215,-0.04792816140625,0.526972959072204,0.077050917124455,-9.57025644134365,0.1084337,63,0,0.526972959072204,64,-30
6.281145532206705,0.07055104640625,1.02079481337042,0.104749552790912,12.6355065074397,0.2188291,63,0,1.02079481337042,64,-30
5.930407347235705,-0.06246580433125,1.13695196587834,0.117740807522707,-9.48140814694252,0.1650347,63,1,1.13695196587834,64,-30
5.90415749543138,0.03061455990625,1.10187581415611,0.127591372427511,7.62682817259085,0.1725192,63,1,1.10187581415611,64,-30
5.890656053584722,-0.0294728933101563,1.08475235998252,0.126809322152021,-4.50844885619683,0.1856169,63,1,1.08475235998252,64,-30
5.895745088837083,-0.012771773703125,1.48930149047023,0.15201058379295,-1.0420221365296,0.1846814,63,1,1.48930149047023,64,-30
5.933123716243955,0.0406498490625,0.669959961009554,0.0938920346034223,9.76532467897779,0.1285481,63,1,0.669959961009554,64,-30
7.0657654949174376,-0.066544234234375,0.617506546364994,0.0722523679689024,-12.8630734913639,0.09440038,63,0,0.617506546364994,64,-31
5.9216569196907365,0.0438292671390625,0.511426004333741,0.0779103758158527,7.23193443436185,0.1608247,63,1,0.511426004333741,64,-30
5.90531016423934,0.011274894875,0.260348695579321,0.06277599154123,2.81254974623558,0.1089015,63,1,0.260348695579321,64,-30
7.097224555816588,-0.0881716221875,0.560541321596695,0.0313723316119972,-19.2419360864497,-0.0295606,63,0,0.560541321596695,64,-31
7.0627423122608555,0.067927108703125,0.487782903384942,0.0548408221001797,14.3884601641332,0.1449203,63,0,0.487782903384942,64,-31
5.954990720098898,-0.03250612921875,0.443090909214928,0.0765940403667099,-4.99989696494161,0.06960818,63,1,0.443090909214928,64,-30
5.944645065217038,0.0129632780921875,0.124965212763658,0.0422437554028611,2.47551508901555,0.1009493,63,1,0.124965212763658,64,-30
5.952075087526258,-0.002005595109375,0.158733164712014,0.0497612629148665,-0.729937496996178,0.08130261,63,1,0.158733164712014,64,-30
5.9344268938796265,-0.064081100421875,1.13715472235745,0.116883083059769,-9.56879204540064,0.1299514,63,1,1.13715472235745,64,-30
7.0422973672754425,0.089627584546875,1.08638750761139,0.0945605673350199,13.9786017126433,0.1926336,63,0,1.08638750761139,64,-31
7.0794805528292315,-0.035283562025,0.170369632753308,0.037644332410051,-8.73625450544609,0.027976,63,0,0.170369632753308,64,-31
5.526440824207168,0.00260639604140625,0.0726586695885407,0.03359313042865,1.80561673266391,0.05463931,63,1,0.0726586695885407,64,-29
5.891310728929945,-0.0303718981265625,0.737534663218414,0.102963716507212,-5.83228026453066,0.1421137,63,1,0.737534663218414,64,-30
5.922871797018635,0.0414465253546875,0.427442884252052,0.0704342289122381,7.19893986598582,0.1631636,63,1,0.427442884252052,64,-30
7.0622999358157745,-0.0670997239507813,0.661334362753429,0.0763608306905529,-13.0494711935258,0.1000137,63,0,0.661334362753429,64,-31
5.938717040465757,0.0498445924125,0.708293948626089,0.0926423745081827,7.96706400786759,0.2090058,63,1,0.708293948626089,64,-30
5.896922814808238,-0.0186847755625,0.3516606634684,0.0717326775526521,-4.64565430765712,0.1177892,63,1,0.3516606634684,64,-30
5.921857539458582,-0.008298658515625,0.487613066188031,0.0868912333094026,0.714874938179777,0.08925483,63,1,0.487613066188031,64,-30
5.891978197807133,0.02574675253125,0.270961415941381,0.0597568143242145,4.42560900734441,0.1379037,63,1,0.270961415941381,64,-30
7.082995013624936,-0.0662007149890625,0.473545409421936,0.0549236957710847,-14.1521388432202,0.02937933,63,0,0.473545409421936,64,-31
7.0521752977839185,0.058505776709375,0.611011513938263,0.0782568143800788,11.412808351477,0.1846814,63,0,0.611011513938263,64,-31
5.937344889871747,-0.029165912978125,0.390567389257614,0.0724704420940197,-5.74511031986658,0.09112594,63,1,0.390567389257614,64,-30
5.965576116418268,-0.025533326946875,0.314574550909459,0.0652937713184365,-6.10847533051825,0.09112594,63,1,0.314574550909459,64,-30
5.877745590577657,0.003139954765625,0.858985173359414,0.115809257047141,0.255872800796852,0.1814069,63,1,0.858985173359414,64,-30
5.944729328401919,0.034459107140625,0.321283340054294,0.0619081749320659,7.7841940110443,0.1051593,63,1,0.321283340054294,64,-30
7.082138000867006,-0.0755928011710938,0.627638520239004,0.0639732779357281,-15.1133802508639,0.01628157,63,0,0.627638520239004,64,-31
5.926499764838128,0.0412199494984375,0.737475032800584,0.0991159076579304,8.45356020489218,0.1977791,63,1,0.737475032800584,64,-30
6.252170873914392,0.03187902021875,0.234133418057753,0.0514009992806066,7.4799792202054,0.1154504,63,0,0.234133418057753,64,-30
7.065279723760926,-0.049163389234375,0.32504701821058,0.0515928368916621,-11.9836127540552,0.1243381,63,0,0.32504701821058,64,-31
5.885952231970346,-0.0273240351875,0.806637744676181,0.108890366248064,-4.63569817952858,0.1542759,63,1,0.806637744676181,64,-30
5.906268019517634,0.012480882590625,0.220316579220527,0.0573295222383701,3.04724013577122,0.1205959,63,1,0.220316579220527,64,-30
7.044906584033921,0.074527149578125,0.785812936866171,0.0820001897210836,12.8180967118126,0.1865525,63,0,0.785812936866171,64,-31
5.922444186927225,-0.05476940340625,1.20731835440405,0.125954998861048,-9.58968973365599,0.1739225,63,1,1.20731835440405,64,-30
5.891310728929945,-0.029165910078125,0.83375072673326,0.110348107344539,-5.09761562324378,0.1369681,63,1,0.83375072673326,64,-30
5.954238198829573,-0.0253432944039063,0.140835421378702,0.0394749399974103,-6.44194154974942,0.04668709,63,0,0.140835421378702,64,-29
7.041761528889599,0.07571852271875,0.875868262907768,0.0891748110467525,11.8382847656537,0.2300558,63,0,0.875868262907768,64,-31
5.954973073034055,-0.007787029290625,0.111241332773727,0.0409573924880043,-2.68553501440412,0.07849595,63,1,0.111241332773727,64,-30
7.081525732579184,-0.075366222390625,0.46754235828206,0.0403147847659396,-16.52035098492,0.02516934,63,0,0.46754235828206,64,-31
6.262008943499371,0.0424332458078125,0.360755092093486,0.0619372098513848,8.90527764703712,0.1360326,63,0,0.360755092093486,64,-30
5.903663896958235,0.010755953171875,0.295963210806575,0.0671471119275964,2.07419820812232,0.1196603,63,1,0.295963210806575,64,-30
5.885596706202582,0.0305560903125,0.55751768183093,0.0881903573154266,5.08238615643065,0.1514692,63,1,0.55751768183093,64,-30
7.072352389067489,-0.12536722659375,1.6230280823014,0.0981981276916764,-19.4852778305528,0.1135792,63,0,1.6230280823014,64,-31
7.063354580548677,0.0733869443890625,0.601192246041785,0.0633086505750955,14.6641396515701,0.1453881,63,0,0.601192246041785,64,-31
5.899071642304408,-3.9468624999999e-05,0.273531388707015,0.0653752735426381,-0.837499570573568,0.1248059,63,1,0.273531388707015,64,-30
6.27586128780685,0.02649958165625,0.156438396457622,0.041738736405096,7.47104499938019,0.07522151,63,0,0.156438396457622,64,-30
7.075375326121791,-0.118482126765625,1.41894507457634,0.0901831604422333,-19.3101063061256,0.1084337,63,0,1.41894507457634,64,-31
7.071026879154243,0.133971407201563,2.10509388568567,0.122244648211166,19.2847830187975,0.2408147,63,0,2.10509388568567,64,-31
5.944706811717115,-0.04879793478125,0.650425826020276,0.0882137466195132,-7.88391855976727,0.0794315,63,1,0.650425826020276,64,-30
5.903334763429623,-0.04219058411875,0.506492911126597,0.0783192591133992,-8.75295393173284,0.1327581,63,1,0.506492911126598,64,-30
6.267345569230639,0.050867855046875,0.531554401321323,0.0756174506550954,9.14697394794554,0.1421137,63,0,0.531554401321323,64,-30
5.983006286532735,-0.02326022296875,0.262830467034736,0.0597133827115981,-3.80895693871192,0.05417153,63,1,0.262830467034736,64,-30
7.0794805528292315,-0.0414816100171875,0.202249430653979,0.0379397335830181,-10.5283529353054,0.006926027,63,0,0.202249430653979,64,-31
7.0627423122608555,0.0616121145335938,0.362437200172531,0.0432091262975211,14.2427016617662,0.1748581,63,0,0.362437200172531,64,-31
5.869401459424228,-0.000368372953125002,0.602326833485537,0.0970114481624665,-2.40672441477491,0.187488,63,1,0.602326833485538,64,-30
5.973765698775452,-0.0256868165601562,0.227329095584771,0.0537792206480991,-6.09507680848135,0.08036706,63,1,0.227329095584771,64,-30
7.081470081445966,-0.084655983515625,0.548221701785417,0.0374076001021099,-18.1434223274224,0.02704045,63,0,0.548221701785417,64,-31
7.047089016136284,0.18006939296875,2.55265238553718,0.0863724912219412,26.3660281216072,0.3142557,63,0,2.55265238553718,64,-31
7.087125306161811,-0.04868099353125,0.181227524956182,0.0214904850166472,-13.0130414505724,0.0176849,63,0,0.181227524956182,64,-31
7.127701689888527,-0.16656816984375,1.87192887936548,0.0387805819320604,-27.120279852041,-0.08148387,63,0,1.87192887936548,64,-31
7.0677656594055716,0.0357601103125,0.189010423582932,0.0409206839986961,9.45655723664493,0.1173215,63,0,0.189010423582932,64,-31
5.901789312195554,0.026214536890625,1.48904972580533,0.150263768158922,6.72959162710876,0.1631636,63,1,1.48904972580533,64,-30
5.92729187317988,0.04121994925,1.68809242676366,0.15709029235446,2.71676613114133,0.3002224,63,1,1.68809242676366,64,-30
7.0500975627933125,0.106547967640625,1.43180976722133,0.104974083489619,16.6846916809158,0.2557835,63,0,1.43180976722133,64,-31
7.083528513969229,-0.154245161275,1.97556140153258,0.0841223937022463,-23.9730916071287,0.005990473,63,0,1.97556140153258,64,-31
5.941430826783723,0.00685293878125001,3.16960794387185,0.222436870489265,-1.6118678588073,0.3526134,63,1,3.16960794387185,64,-30
7.051557119225327,0.2384684559375,4.97249239163987,0.144319053288738,27.3312808884159,0.4616055,63,0,4.97249239163987,64,-31
7.086013006519024,-0.491461407296875,23.2251659825056,0.348366048308996,-16.7326113477524,0.126677,63,0,23.2251659825056,64,-31
7.064640998133647,0.27758633109375,11.5721567826319,0.322119199239248,16.1063122639118,0.6360864,63,0,11.5721567826319,64,-31
5.906184016005482,0.03915880315625,1.39396840322253,0.142293163699884,4.8354438489542,0.2492346,63,1,1.39396840322253,64,-30
7.070871596317054,-0.1364257705625,3.48794299482087,0.189438956976922,-14.3694996184879,0.2155547,63,0,3.48794299482087,64,-31
7.064352754420329,0.118315492734375,1.20182862910957,0.0691376634610917,20.8848329324751,0.2244425,63,0,1.20182862910957,64,-31
5.907253032690399,-0.012764471234375,1.88095650955079,0.170959099599401,-5.91096729726098,0.3194012,63,1,1.88095650955079,64,-30
5.897311984300172,-0.0245904648726562,1.28783180876109,0.139705694405198,-1.61633063059651,0.195908,63,1,1.28783180876109,64,-30
7.0680168994319015,-0.14094274375,2.1460753406743,0.116908383712451,-21.1707421340955,0.2160225,63,0,2.1460753406743,64,-31
7.051557119225327,0.24684459375,5.15209662896576,0.139890158209888,26.5353650792184,0.4573955,63,0,5.15209662896576,64,-31
6.324549073888315,-0.13248621140625,8.51282587109488,0.339794508524014,-13.2840232093862,0.5458054,63,1,8.51282587109488,64,-30
6.390122893607103,-0.1203898009375,18.3905143050148,0.52235819304964,5.04639140863549,0.5771465,63,1,18.3905143050148,64,-30
6.502654818405063,0.1833657428125,18.4027417138465,0.50390459775802,12.759588167177,0.6618142,63,1,18.4027417138465,64,-30
6.104970826467521,0.10790013315625,3.9579210501152,0.224053738359603,10.0923961134435,0.3970523,63,1,3.9579210501152,64,-30
7.079548081855303,-0.47109117265625,26.1236512172051,0.431572887603229,-10.2015455733354,0.3797445,63,0,26.1236512172051,64,-31
6.375058775353369,0.147091090515625,9.27832993349469,0.35119526805152,9.92154244279063,0.5308365,63,1,9.27832993349469,64,-30
7.083141123967564,0.50348618015625,31.5657743905573,0.489608916630535,4.12544785720282,1.111816,63,0,31.5657743905573,64,-31
6.659420900177001,-0.44952955046875,39.0464113029285,0.638767062287671,0.345681645934827,0.8564095,63,0,39.0464113029285,64,-30
6.46753483630939,-0.166348905046875,8.40808750101498,0.322031689423673,-4.06824247997525,0.3016257,63,0,8.40808750101498,64,-30
7.055386740299959,0.26995571084375,5.98515726334578,0.143673227925816,28.755648904551,0.5336432,63,0,5.98515726334578,64,-31
6.076217973676592,0.0456492200453125,4.9622597609789,0.274684286908716,8.4152778144778,0.3905034,63,1,4.96225976097891,64,-30
6.331458832994418,0.093684083671875,10.2677273405358,0.389431036465294,7.45322594275499,0.5458054,63,1,10.2677273405358,64,-30
7.079671994887488,-0.266672514625,8.08611797044806,0.235013538401153,-20.5761398093541,0.2061991,63,0,8.08611797044806,64,-31
6.273829860735643,-0.155151485140625,7.58756324492791,0.307381997457003,-6.11842646388153,0.2515735,63,1,7.58756324492791,64,-30
7.080103200753146,0.53051494221875,28.3183548023729,0.401283179151224,12.7805256151734,1.031826,63,0,28.3183548023729,64,-31
7.078856314854066,-0.342956747173437,10.7017155636404,0.222699293330932,-24.1834825615905,0.160357,63,0,10.7017155636404,64,-31
5.937407528439695,-0.021359875171875,3.0479565915859,0.217182129734865,3.94353312291453,0.2192969,63,1,3.0479565915859,64,-30
6.018413810767883,0.01107754765625,4.55609914290445,0.26658270207537,-3.08987780951141,0.4138922,63,1,4.55609914290445,64,-30
5.974575331893607,0.069754362953125,1.13916295021775,0.11372664571751,9.24601698930293,0.3647756,63,1,1.13916295021775,64,-30
7.0609607669608785,0.209188530170312,4.71160287214768,0.172797435520588,20.7234213064707,0.3764701,63,0,4.71160287214768,64,-31
7.0925682923648905,-0.725576615625,38.8040747072176,0.282581390325772,-15.3604541244472,-0.1287294,63,0,38.8040747072176,64,-31
7.101012296792812,0.80732212921875,66.4643461037047,0.62188132914897,-15.8661209297434,1.377513,63,0,66.4643461037047,64,-31
6.4883333516337505,-0.17291238621875,35.8317732341859,0.727992282566438,-2.94185728137063,1.193677,63,1,35.8317732341859,64,-30
6.640920975205128,-0.37577424671875,30.5005841981534,0.579107367937158,-0.376162946122147,0.6070842,63,0,30.5005841981534,64,-30
6.270131569308716,0.078802922375,6.85109364931261,0.317550685238859,1.97729885902504,0.6356186,63,1,6.85109364931261,64,-30
7.058314962595812,0.49771206040625,19.663254170203,0.243969365567868,23.9348983805453,0.7759518,63,0,19.663254170203,64,-31
7.088549799699925,-0.5457674296875,21.0153115420009,0.174648663138496,-27.6205569528966,-0.1549249,63,0,21.0153115420009,64,-31
6.2389594554456655,0.13093817071875,6.25677813702862,0.283931952833596,11.4262037659319,0.4573955,63,1,6.25677813702862,64,-30
7.059923378310474,0.232160767140625,7.73040101296827,0.258628873152836,14.3493517975523,0.6000676,63,0,7.73040101296827,64,-31
6.253034735482869,-0.044529476703125,10.5949390673891,0.404429287555317,2.64752187431191,0.4166989,63,1,10.5949390673891,64,-30
7.079548081855303,-0.3140057240625,18.5107432361322,0.436612835725831,-3.92479997915159,0.2964801,63,0,18.5107432361322,64,-31
7.051557119225327,0.23496743984375,4.57225320019899,0.127403918567613,27.9599897896972,0.4199733,63,0,4.57225320019899,64,-31
7.081470081445966,-0.0976002547703125,0.770571353106965,0.05014347077204,-19.2175056879475,0.02563712,63,0,0.770571353106965,64,-31
6.42047600318318,0.152017365,9.4573037999386,0.353073777860233,1.62002158045639,0.6529264,63,1,9.4573037999386,64,-30
6.0792910126404145,-0.119483466540625,4.2921174039014,0.229756470331947,-15.1856380040549,0.4630089,63,1,4.29211740390141,64,-30
6.345276335440917,-0.1811350523125,9.25218848490761,0.334298575977268,-5.67430206120528,0.2529769,63,1,9.25218848490761,64,-30
6.495049996956891,0.171759018359375,19.8861659040901,0.53030197233617,2.64985433228495,0.8928961,63,1,19.8861659040901,64,-30
7.0677656594055716,0.0399357312015625,0.18338267171712,0.0356439562755952,10.3339951279352,0.1151748,63,0,0.18338267171712,64,-31
