预测结果_Y,Mean,Standard Deviation,Autocorrelation Peak,Peak Value,Autocorrelation Lag,Entropy,Energy,Bandwidth,Duration,Peak Frequency
6.8697925,-0.0151749859578125,0.0324567531605654,0.0821581455709236,0.04881548,63,-4.21665081565596,0.0821581455709237,-18,64,0
6.5505924,-0.012441412640625,0.0356131849383694,0.0910776121567233,0.05629992,63,-3.15890140589848,0.0910776121567233,-17,64,0
6.4754925,-0.007222772390625,0.0294066909273572,0.0586830023874487,0.06752657,63,-2.40324207865506,0.0586830023874487,-9,64,27
6.228227,-0.0052566467859375,0.0326185249731533,0.0698624324388054,0.07126879,63,-1.27454304942919,0.0698624324388054,-8,64,27
6.7723274,-0.0134208181921875,0.0709757787203147,0.333931489657781,0.1447098,63,-2.88902137221171,0.333931489657781,-23,64,8
6.5659657,-0.009729766359375,0.0545961665478761,0.196826224328413,0.104481,63,-2.01889648697595,0.196826224328413,-23,64,7
5.482263,-0.0063310721875,0.0274897648985469,0.0509292575501261,0.0464766,63,-1.92531699232047,0.0509292575501261,-17,64,23
5.7973623,-0.005936386128125,0.0311020683558505,0.0641650775215484,0.08623766,63,-2.06641953300336,0.0641650775215484,-13,64,1
6.560614,-0.0109942273375,0.0319789636170784,0.0731857375213477,0.04975104,63,-2.9926718309122,0.0731857375213477,-16,64,0
6.82239,-0.0112792788609375,0.0267318130681342,0.0538759655380775,0.05302548,63,-3.45060145094965,0.0538759655380775,-14,64,0
6.051373,-0.0071496831234375,0.0195367653748263,0.0276994028849009,0.0380566,63,-2.51122872105543,0.0276994028849009,-20,64,0
5.4754324,-0.010701865578125,1.46736024106333,137.808678846738,4.045036,63,1.75490402687135,137.808678846738,-25,64,6
7.497056,0.30904562328125,5.02114593174806,1619.67460257148,10.2922,63,-22.4097688203939,1619.67460257148,-26,64,7
7.435061,0.822255988125,11.311159529223,8231.5798275546,26.04133,63,-509.48645695519,8231.5798275546,-26,64,2
7.641932,-1.2357153875,9.91110505486247,6384.44773935518,18.67056,63,378.842301584215,6384.44773935518,-26,64,7
7.0004067,1.3477674015625,25.0545586835604,40291.0328189879,59.75216,63,-400.271848642411,40291.0328189879,-25,64,6
7.170595,-1.4970347078125,22.637895124278,32941.786148749,42.33775,63,322.928027800309,32941.786148749,-25,64,6
7.4955297,-0.377585696875,11.5606096094923,8562.57699210056,26.24013,63,14.8514352463984,8562.57699210056,-25,64,6
7.128964,0.73217214375,11.525597384595,8536.03015167142,33.4556,63,-191.823639315584,8536.03015167142,-24,64,6
7.247833,-0.4466264078125,13.0642933228138,10936.015051051,22.91096,63,127.321743257003,10936.015051051,-25,64,6
7.120077,0.3922369,9.93990675735791,6333.15815236422,24.08508,63,-55.8580485780219,6333.15815236422,-25,64,6
7.2616334,0.14169095703125,12.111628112699,9389.54315952796,30.82107,63,-91.4939457735164,9389.54315952796,-26,64,5
7.2935615,-0.456391165625,13.1686683349639,11111.8155911898,21.53991,63,142.111152529438,11111.8155911898,-25,64,7
7.338995,0.78250205421875,9.18119477662805,5434.02540743928,22.29116,63,-235.598755333113,5434.02540743928,-26,64,4
7.186624,0.51643911875,6.82433919363865,2997.6521467653,17.89732,63,-128.999579650274,2997.6521467653,-26,64,5
7.4476438,-0.6527916890625,10.5465257048895,7145.94185172507,18.51105,63,131.387923580362,7145.94185172507,-25,64,6
7.073831,0.4650422734375,10.5387725364277,7122.04741700145,22.56293,63,-139.544818132339,7122.04741700145,-26,64,5
7.4557433,-0.25439199375,10.015015684942,6423.37628519153,23.73331,63,-39.5254185181276,6423.37628519153,-26,64,2
7.0907145,-0.00693055156250011,12.1350074253271,9424.54100769851,20.94022,63,130.445271981566,9424.54100769851,-27,64,3
7.1926475,-3.9051225828125,12.7491456985496,11378.6046994968,20.60856,63,1110.4093540543,11378.6046994968,-28,64,2
7.233884,1.7210314328125,12.0203570167859,9436.85964823819,24.33254,63,-470.95876391929,9436.85964823819,-26,64,6
6.739643,2.76660895015625,5.27331425412829,2269.56597157615,17.06468,63,-565.900725944085,2269.56597157615,-30,64,0
7.531319,0.0325531031249999,6.67983251394249,2855.75821560617,11.53088,63,52.6487654349512,2855.75821560617,-24,64,8
7.5698934,-1.711101453125,6.60819815874849,2982.1536696431,12.59226,63,325.864342833875,2982.1536696431,-25,64,6
6.9686303,0.43857620390625,6.01528139245484,2328.06139629096,10.53217,63,-14.7421213095952,2328.06139629096,-25,64,6
7.424642,0.47079440234375,6.76879015287045,2946.44272018395,12.26108,63,-46.190703881626,2946.44272018395,-26,64,5
7.549516,-0.14696399390625,5.05806755262897,1638.76133007763,13.7589,63,8.14928523271824,1638.76133007763,-25,64,6
7.423488,-1.61905175921875,5.68380146647351,2235.32337339621,10.28472,63,322.973866374031,2235.32337339621,-25,64,6
6.6297364,0.70972628125,5.51687731851451,1980.13739147755,10.56913,63,-154.695124665369,1980.13739147755,-26,64,5
7.437171,1.4543471890625,4.44262380767211,1398.53005074106,9.441783,63,-238.485420643673,1398.53005074106,-26,64,5
7.325214,-0.99244205109375,2.71736277542905,535.616107396267,4.903408,63,121.947701901187,535.616107396267,-29,64,0
6.6547165,0.652101908046875,3.80590587308441,954.250010448436,9.743967,63,-118.46377460765,954.250010448436,-27,64,4
6.194534,-0.0187857079687501,3.93023086421162,988.612323124832,8.2976,63,6.21205695390798,988.612323124832,-25,64,6
7.194527,-1.66496693125,3.90975501954931,1155.73114848301,5.906322,63,312.875155776699,1155.73114848301,-25,64,6
6.668631,0.051416030140625,0.053547991722668,0.352703716668965,0.1341614,63,12.2489807799746,0.352703716668965,-31,64,0
5.4316134,-0.0320968249242188,0.120961149151857,1.00235556955863,0.1776647,63,-6.44407398834031,1.00235556955863,-30,64,1
5.395135,0.0200311009375,0.155598912702887,1.5751850649017,0.2249102,63,1.74675622299267,1.5751850649017,-30,64,1
5.6914124,-0.0179319471875,0.106298583840872,0.743740394016656,0.1781325,63,-4.51341786345955,0.743740394016656,-30,64,1
5.452824,0.010843664875,0.101866301877105,0.671637025666487,0.1697125,63,-0.0248868944447331,0.671637025666487,-30,64,1
5.5859413,0.005573858171875,0.0720952983124963,0.334643195756033,0.1112404,63,1.28699903747347,0.334643195756033,-30,64,1
5.6841826,-0.04792816140625,0.077050917124455,0.526972959072204,0.1084337,63,-9.57025644134365,0.526972959072204,-30,64,0
5.5874796,0.07055104640625,0.104749552790912,1.02079481337042,0.2188291,63,12.6355065074397,1.02079481337042,-30,64,0
5.9099603,-0.06246580433125,0.117740807522707,1.13695196587834,0.1650347,63,-9.48140814694252,1.13695196587834,-30,64,1
5.6804047,0.03061455990625,0.127591372427511,1.10187581415611,0.1725192,63,7.62682817259085,1.10187581415611,-30,64,1
5.2956686,-0.0294728933101563,0.126809322152021,1.08475235998252,0.1856169,63,-4.50844885619683,1.08475235998252,-30,64,1
6.0433054,-0.012771773703125,0.15201058379295,1.48930149047023,0.1846814,63,-1.0420221365296,1.48930149047023,-30,64,1
6.1287584,0.0406498490625,0.0938920346034223,0.669959961009554,0.1285481,63,9.76532467897779,0.669959961009554,-30,64,1
6.059553,-0.066544234234375,0.0722523679689024,0.617506546364994,0.09440038,63,-12.8630734913639,0.617506546364994,-31,64,0
5.955144,0.0438292671390625,0.0779103758158527,0.511426004333741,0.1608247,63,7.23193443436185,0.511426004333741,-30,64,1
6.5974894,0.011274894875,0.06277599154123,0.260348695579321,0.1089015,63,2.81254974623558,0.260348695579321,-30,64,1
7.4044275,-0.0881716221875,0.0313723316119972,0.560541321596695,-0.0295606,63,-19.2419360864497,0.560541321596695,-31,64,0
6.580526,0.067927108703125,0.0548408221001797,0.487782903384942,0.1449203,63,14.3884601641332,0.487782903384942,-31,64,0
5.8172927,-0.03250612921875,0.0765940403667099,0.443090909214928,0.06960818,63,-4.99989696494161,0.443090909214928,-30,64,1
6.5472207,0.0129632780921875,0.0422437554028611,0.124965212763658,0.1009493,63,2.47551508901555,0.124965212763658,-30,64,1
6.133494,-0.002005595109375,0.0497612629148665,0.158733164712014,0.08130261,63,-0.729937496996178,0.158733164712014,-30,64,1
6.181537,-0.064081100421875,0.116883083059769,1.13715472235745,0.1299514,63,-9.56879204540064,1.13715472235745,-30,64,1
5.85886,0.089627584546875,0.0945605673350199,1.08638750761139,0.1926336,63,13.9786017126433,1.08638750761139,-31,64,0
6.7323895,-0.035283562025,0.037644332410051,0.170369632753308,0.027976,63,-8.73625450544609,0.170369632753308,-31,64,0
5.1526713,0.00260639604140625,0.03359313042865,0.0726586695885407,0.05463931,63,1.80561673266391,0.0726586695885407,-29,64,1
6.0542846,-0.0303718981265625,0.102963716507212,0.737534663218414,0.1421137,63,-5.83228026453066,0.737534663218414,-30,64,1
5.763868,0.0414465253546875,0.0704342289122381,0.427442884252052,0.1631636,63,7.19893986598582,0.427442884252052,-30,64,1
6.1638417,-0.0670997239507813,0.0763608306905529,0.661334362753429,0.1000137,63,-13.0494711935258,0.661334362753429,-31,64,0
5.6687374,0.0498445924125,0.0926423745081827,0.708293948626089,0.2090058,63,7.96706400786759,0.708293948626089,-30,64,1
5.611124,-0.0186847755625,0.0717326775526521,0.3516606634684,0.1177892,63,-4.64565430765712,0.3516606634684,-30,64,1
5.323875,-0.008298658515625,0.0868912333094026,0.487613066188031,0.08925483,63,0.714874938179777,0.487613066188031,-30,64,1
5.100396,0.02574675253125,0.0597568143242145,0.270961415941381,0.1379037,63,4.42560900734441,0.270961415941381,-30,64,1
6.8432636,-0.0662007149890625,0.0549236957710847,0.473545409421936,0.02937933,63,-14.1521388432202,0.473545409421936,-31,64,0
6.4736423,0.058505776709375,0.0782568143800788,0.611011513938263,0.1846814,63,11.412808351477,0.611011513938263,-31,64,0
6.2039423,-0.029165912978125,0.0724704420940197,0.390567389257614,0.09112594,63,-5.74511031986658,0.390567389257614,-30,64,1
6.21471,-0.025533326946875,0.0652937713184365,0.314574550909459,0.09112594,63,-6.10847533051825,0.314574550909459,-30,64,1
5.8207517,0.003139954765625,0.115809257047141,0.858985173359414,0.1814069,63,0.255872800796852,0.858985173359414,-30,64,1
6.3170238,0.034459107140625,0.0619081749320659,0.321283340054294,0.1051593,63,7.7841940110443,0.321283340054294,-30,64,1
6.8568645,-0.0755928011710938,0.0639732779357281,0.627638520239004,0.01628157,63,-15.1133802508639,0.627638520239004,-31,64,0
5.9890375,0.0412199494984375,0.0991159076579304,0.737475032800584,0.1977791,63,8.45356020489218,0.737475032800584,-30,64,1
6.394552,0.03187902021875,0.0514009992806066,0.234133418057753,0.1154504,63,7.4799792202054,0.234133418057753,-30,64,0
5.732677,-0.049163389234375,0.0515928368916621,0.32504701821058,0.1243381,63,-11.9836127540552,0.32504701821058,-31,64,0
5.9686713,-0.0273240351875,0.108890366248064,0.806637744676181,0.1542759,63,-4.63569817952858,0.806637744676181,-30,64,1
6.5084515,0.012480882590625,0.0573295222383701,0.220316579220527,0.1205959,63,3.04724013577122,0.220316579220527,-30,64,1
6.3507905,0.074527149578125,0.0820001897210836,0.785812936866171,0.1865525,63,12.8180967118126,0.785812936866171,-31,64,0
5.86318,-0.05476940340625,0.125954998861048,1.20731835440405,0.1739225,63,-9.58968973365599,1.20731835440405,-30,64,1
6.03472,-0.029165910078125,0.110348107344539,0.83375072673326,0.1369681,63,-5.09761562324378,0.83375072673326,-30,64,1
6.1787586,-0.0253432944039063,0.0394749399974103,0.140835421378702,0.04668709,63,-6.44194154974942,0.140835421378702,-29,64,0
6.2225037,0.07571852271875,0.0891748110467525,0.875868262907768,0.2300558,63,11.8382847656537,0.875868262907768,-31,64,0
5.6738453,-0.007787029290625,0.0409573924880043,0.111241332773727,0.07849595,63,-2.68553501440412,0.111241332773727,-30,64,1
6.841056,-0.075366222390625,0.0403147847659396,0.46754235828206,0.02516934,63,-16.52035098492,0.46754235828206,-31,64,0
6.7239904,0.0424332458078125,0.0619372098513848,0.360755092093486,0.1360326,63,8.90527764703712,0.360755092093486,-30,64,0
6.289912,0.010755953171875,0.0671471119275964,0.295963210806575,0.1196603,63,2.07419820812232,0.295963210806575,-30,64,1
5.933636,0.0305560903125,0.0881903573154266,0.55751768183093,0.1514692,63,5.08238615643065,0.55751768183093,-30,64,1
6.4995246,-0.12536722659375,0.0981981276916764,1.6230280823014,0.1135792,63,-19.4852778305528,1.6230280823014,-31,64,0
6.528567,0.0733869443890625,0.0633086505750955,0.601192246041785,0.1453881,63,14.6641396515701,0.601192246041785,-31,64,0
5.5638666,-3.9468624999999e-05,0.0653752735426381,0.273531388707015,0.1248059,63,-0.837499570573568,0.273531388707015,-30,64,1
5.7913594,0.02649958165625,0.041738736405096,0.156438396457622,0.07522151,63,7.47104499938019,0.156438396457622,-30,64,0
6.457733,-0.118482126765625,0.0901831604422333,1.41894507457634,0.1084337,63,-19.3101063061256,1.41894507457634,-31,64,0
6.4637866,0.133971407201563,0.122244648211166,2.10509388568567,0.2408147,63,19.2847830187975,2.10509388568567,-31,64,0
5.5914927,-0.04879793478125,0.0882137466195132,0.650425826020276,0.0794315,63,-7.88391855976727,0.650425826020276,-30,64,1
5.8528123,-0.04219058411875,0.0783192591133992,0.506492911126598,0.1327581,63,-8.75295393173284,0.506492911126597,-30,64,1
6.3359957,0.050867855046875,0.0756174506550954,0.531554401321323,0.1421137,63,9.14697394794554,0.531554401321323,-30,64,0
6.4746175,-0.02326022296875,0.0597133827115981,0.262830467034736,0.05417153,63,-3.80895693871192,0.262830467034736,-30,64,1
6.7679825,-0.0414816100171875,0.0379397335830181,0.202249430653979,0.006926027,63,-10.5283529353054,0.202249430653979,-31,64,0
6.3823814,0.0616121145335938,0.0432091262975211,0.362437200172531,0.1748581,63,14.2427016617662,0.362437200172531,-31,64,0
5.28093,-0.000368372953125002,0.0970114481624665,0.602326833485538,0.187488,63,-2.40672441477491,0.602326833485537,-30,64,1
6.4839272,-0.0256868165601562,0.0537792206480991,0.227329095584771,0.08036706,63,-6.09507680848135,0.227329095584771,-30,64,1
7.0504036,-0.084655983515625,0.0374076001021099,0.548221701785417,0.02704045,63,-18.1434223274224,0.548221701785417,-31,64,0
6.406905,0.18006939296875,0.0863724912219412,2.55265238553718,0.3142557,63,26.3660281216072,2.55265238553718,-31,64,0
7.050159,-0.04868099353125,0.0214904850166472,0.181227524956182,0.0176849,63,-13.0130414505724,0.181227524956182,-31,64,0
7.2670307,-0.16656816984375,0.0387805819320604,1.87192887936548,-0.08148387,63,-27.120279852041,1.87192887936548,-31,64,0
5.9966326,0.0357601103125,0.0409206839986961,0.189010423582932,0.1173215,63,9.45655723664493,0.189010423582932,-31,64,0
6.3069973,0.026214536890625,0.150263768158922,1.48904972580533,0.1631636,63,6.72959162710876,1.48904972580533,-30,64,1
6.084468,0.04121994925,0.15709029235446,1.68809242676366,0.3002224,63,2.71676613114133,1.68809242676366,-30,64,1
6.2353683,0.106547967640625,0.104974083489619,1.43180976722133,0.2557835,63,16.6846916809158,1.43180976722133,-31,64,0
6.5896983,-0.154245161275,0.0841223937022463,1.97556140153258,0.005990473,63,-23.9730916071287,1.97556140153258,-31,64,0
5.7293687,0.00685293878125001,0.222436870489265,3.16960794387185,0.3526134,63,-1.6118678588073,3.16960794387185,-30,64,1
6.6711335,0.2384684559375,0.144319053288738,4.97249239163987,0.4616055,63,27.3312808884159,4.97249239163987,-31,64,0
7.080164,-0.491461407296875,0.348366048308996,23.2251659825056,0.126677,63,-16.7326113477524,23.2251659825056,-31,64,0
6.9158564,0.27758633109375,0.322119199239248,11.5721567826319,0.6360864,63,16.1063122639118,11.5721567826319,-31,64,0
5.8560658,0.03915880315625,0.142293163699884,1.39396840322253,0.2492346,63,4.8354438489542,1.39396840322253,-30,64,1
6.717598,-0.1364257705625,0.189438956976922,3.48794299482087,0.2155547,63,-14.3694996184879,3.48794299482087,-31,64,0
6.5592866,0.118315492734375,0.0691376634610917,1.20182862910957,0.2244425,63,20.8848329324751,1.20182862910957,-31,64,0
5.7458587,-0.012764471234375,0.170959099599401,1.88095650955079,0.3194012,63,-5.91096729726098,1.88095650955079,-30,64,1
6.1051106,-0.0245904648726562,0.139705694405198,1.28783180876109,0.195908,63,-1.61633063059651,1.28783180876109,-30,64,1
6.2468467,-0.14094274375,0.116908383712451,2.1460753406743,0.2160225,63,-21.1707421340955,2.1460753406743,-31,64,0
6.362134,0.24684459375,0.139890158209888,5.15209662896576,0.4573955,63,26.5353650792184,5.15209662896576,-31,64,0
6.971001,-0.13248621140625,0.339794508524014,8.51282587109488,0.5458054,63,-13.2840232093862,8.51282587109488,-30,64,1
6.4029,-0.1203898009375,0.52235819304964,18.3905143050148,0.5771465,63,5.04639140863549,18.3905143050148,-30,64,1
6.6750894,0.1833657428125,0.50390459775802,18.4027417138465,0.6618142,63,12.759588167177,18.4027417138465,-30,64,1
6.4750843,0.10790013315625,0.224053738359603,3.9579210501152,0.3970523,63,10.0923961134435,3.9579210501152,-30,64,1
7.094465,-0.47109117265625,0.431572887603229,26.1236512172051,0.3797445,63,-10.2015455733354,26.1236512172051,-31,64,0
6.7147574,0.147091090515625,0.35119526805152,9.27832993349469,0.5308365,63,9.92154244279063,9.27832993349469,-30,64,1
7.188091,0.50348618015625,0.489608916630535,31.5657743905573,1.111816,63,4.12544785720282,31.5657743905573,-31,64,0
7.1534953,-0.44952955046875,0.638767062287671,39.0464113029285,0.8564095,63,0.345681645934827,39.0464113029285,-30,64,0
6.6956367,-0.166348905046875,0.322031689423673,8.40808750101498,0.3016257,63,-4.06824247997525,8.40808750101498,-30,64,0
6.529725,0.26995571084375,0.143673227925816,5.98515726334578,0.5336432,63,28.755648904551,5.98515726334578,-31,64,0
5.8724184,0.0456492200453125,0.274684286908716,4.96225976097891,0.3905034,63,8.4152778144778,4.9622597609789,-30,64,1
6.5096684,0.093684083671875,0.389431036465294,10.2677273405358,0.5458054,63,7.45322594275499,10.2677273405358,-30,64,1
6.792302,-0.266672514625,0.235013538401153,8.08611797044806,0.2061991,63,-20.5761398093541,8.08611797044806,-31,64,0
6.750881,-0.155151485140625,0.307381997457003,7.58756324492791,0.2515735,63,-6.11842646388153,7.58756324492791,-30,64,1
6.875766,0.53051494221875,0.401283179151224,28.3183548023729,1.031826,63,12.7805256151734,28.3183548023729,-31,64,0
6.8873873,-0.342956747173437,0.222699293330932,10.7017155636404,0.160357,63,-24.1834825615905,10.7017155636404,-31,64,0
5.697395,-0.021359875171875,0.217182129734865,3.0479565915859,0.2192969,63,3.94353312291453,3.0479565915859,-30,64,1
5.5446267,0.01107754765625,0.26658270207537,4.55609914290445,0.4138922,63,-3.08987780951141,4.55609914290445,-30,64,1
5.590427,0.069754362953125,0.11372664571751,1.13916295021775,0.3647756,63,9.24601698930293,1.13916295021775,-30,64,1
6.355011,0.209188530170312,0.172797435520588,4.71160287214768,0.3764701,63,20.7234213064707,4.71160287214768,-31,64,0
6.994799,-0.725576615625,0.282581390325772,38.8040747072176,-0.1287294,63,-15.3604541244472,38.8040747072176,-31,64,0
6.9836383,0.80732212921875,0.62188132914897,66.4643461037047,1.377513,63,-15.8661209297434,66.4643461037047,-31,64,0
6.663349,-0.17291238621875,0.727992282566438,35.8317732341859,1.193677,63,-2.94185728137063,35.8317732341859,-30,64,1
6.75917,-0.37577424671875,0.579107367937158,30.5005841981534,0.6070842,63,-0.376162946122147,30.5005841981534,-30,64,0
6.3510942,0.078802922375,0.317550685238859,6.85109364931261,0.6356186,63,1.97729885902504,6.85109364931261,-30,64,1
7.018989,0.49771206040625,0.243969365567868,19.663254170203,0.7759518,63,23.9348983805453,19.663254170203,-31,64,0
6.8146706,-0.5457674296875,0.174648663138496,21.0153115420009,-0.1549249,63,-27.6205569528966,21.0153115420009,-31,64,0
6.2732077,0.13093817071875,0.283931952833596,6.25677813702862,0.4573955,63,11.4262037659319,6.25677813702862,-30,64,1
6.79873,0.232160767140625,0.258628873152836,7.73040101296827,0.6000676,63,14.3493517975523,7.73040101296827,-31,64,0
6.0664353,-0.044529476703125,0.404429287555317,10.5949390673891,0.4166989,63,2.64752187431191,10.5949390673891,-30,64,1
7.3324313,-0.3140057240625,0.436612835725831,18.5107432361322,0.2964801,63,-3.92479997915159,18.5107432361322,-31,64,0
6.6465106,0.23496743984375,0.127403918567613,4.57225320019899,0.4199733,63,27.9599897896972,4.57225320019899,-31,64,0
7.1143146,-0.0976002547703125,0.05014347077204,0.770571353106965,0.02563712,63,-19.2175056879475,0.770571353106965,-31,64,0
6.849874,0.152017365,0.353073777860233,9.4573037999386,0.6529264,63,1.62002158045639,9.4573037999386,-30,64,1
6.447549,-0.119483466540625,0.229756470331947,4.29211740390141,0.4630089,63,-15.1856380040549,4.2921174039014,-30,64,1
6.7952476,-0.1811350523125,0.334298575977268,9.25218848490761,0.2529769,63,-5.67430206120528,9.25218848490761,-30,64,1
6.595717,0.171759018359375,0.53030197233617,19.8861659040901,0.8928961,63,2.64985433228495,19.8861659040901,-30,64,1
6.5247993,0.0399357312015625,0.0356439562755952,0.18338267171712,0.1151748,63,10.3339951279352,0.18338267171712,-31,64,0
6.9083967,-0.050601060734375,0.0502610823545884,0.325545199801512,0.04126599,63,-11.0262575567625,0.325545199801512,-31,64,0
6.3180337,0.121599441796875,0.0880591822139122,1.44261400431965,0.2293124,63,19.239824953119,1.44261400431965,-31,64,0
6.7811394,-0.15466687684375,0.0624237260535019,1.78038811948815,-0.002705068,63,-25.3126688378917,1.78038811948815,-31,64,0
6.5790434,0.14295635575,0.147841867682212,2.70679919930145,0.3724523,63,17.3651763571699,2.70679919930145,-31,64,0
7.276326,-0.11443072890625,0.0383234715646697,0.932037132210159,-0.03030393,63,-22.2319965089607,0.932037132210159,-31,64,0
6.1585774,0.031011452171875,0.060893968585724,0.298866276859368,0.1320148,63,5.96651780855655,0.298866276859368,-30,64,1
6.1338882,0.0292792025625,0.0598053372604474,0.283772804322033,0.1207881,63,6.67921953833432,0.283772804322033,-30,64,1
5.818063,-0.042721983046875,0.0433798516028808,0.237246679074908,0.07588151,63,-10.6528342113392,0.237246679074908,-31,64,0
6.144479,0.028899121859375,0.129838741572447,1.13236851567102,0.1942299,63,3.43084851276436,1.13236851567102,-30,64,1
5.707938,0.00841924091875,0.0910074195783377,0.534606978301155,0.1306114,63,2.21198083836854,0.534606978301155,-30,64,1
5.599844,0.01915621959375,0.112348392069958,0.831303804789052,0.1306114,63,5.81734500531361,0.831303804789052,-30,64,1
5.5624814,-0.04481233015625,0.15691731373363,1.70439605013831,0.238668,63,-6.69828795113706,1.70439605013831,-30,64,1
5.565772,0.0358280405625,0.150349784822397,1.52887720234811,0.2325869,63,5.42656789607588,1.52887720234811,-30,64,1
5.6826262,-0.014275222078125,0.0857081897866169,0.483179248760226,0.1292081,63,-1.77840368272193,0.483179248760226,-30,64,1
5.554906,-0.010459916828125,0.109579498955708,0.775492892891867,0.1736462,63,-1.64157527090982,0.775492892891867,-30,64,1
6.4404845,0.0415437363109375,0.0665892796626968,0.394240908330851,0.1465159,63,8.92173122468101,0.394240908330851,-30,64,0
5.794725,-0.00412301711875,0.0923349335421226,0.546735310232941,0.139967,63,-1.31020477475326,0.546735310232941,-30,64,1
5.868259,-0.046917326515625,0.0650695205984612,0.41185779445039,0.1156426,63,-10.7427596082901,0.41185779445039,-31,64,0
6.2989044,0.08620920034375,0.0450775772788407,0.605696908623276,0.1792603,63,18.3220948544509,0.605696908623276,-31,64,0
6.0823236,-0.085055805421875,0.104222190479116,1.15819232155066,0.07260707,63,-12.5699968995897,1.15819232155066,-31,64,0
6.07303,0.026691775771875,0.0655624130803505,0.320696377777572,0.1100293,63,5.65316969259624,0.320696377777572,-30,64,1
5.5044003,0.00578802496875,0.0490353512757334,0.1560298820975,0.1058193,63,0.795512945572664,0.1560298820975,-30,64,1
6.2104,0.040374280609375,0.0549294550691855,0.297428964411022,0.1044159,63,9.39509526359165,0.297428964411022,-31,64,0
6.891039,-0.0558270406734375,0.0787914287978398,0.596783854230957,0.03939489,63,-8.89431627074805,0.596783854230957,-31,64,0
5.8452554,0.028270557125,0.12291483425306,1.01806597629537,0.2190214,63,2.82943019580143,1.01806597629537,-30,64,1
5.6117153,-0.029879989125,0.10490792542768,0.761503140329582,0.1876803,63,-6.70033928887669,0.761503140329583,-30,64,1
5.8328757,0.0193023823125,0.096675193755305,0.621995203236075,0.1362248,63,4.38619658077913,0.621995203236075,-30,64,1
6.9137836,-0.0730470780171875,0.0621479563805983,0.588687621704565,0.03799155,63,-14.8574964812335,0.588687621704565,-31,64,0
6.0861216,0.114970146078125,0.10012965419937,1.48762125691589,0.2213602,63,18.3320570807126,1.48762125691589,-31,64,0
5.998149,-0.0300919513765625,0.10318530097598,0.739374840009796,0.135757,63,-4.75953274544938,0.739374840009796,-30,64,1
5.652634,-0.0249025610765625,0.102542180198756,0.712642321157504,0.1549359,63,-4.81978894575979,0.712642321157504,-30,64,1
7.0264983,-0.0337538169828125,0.0183090766773573,0.0943707167799393,0.008521586,63,-9.88096102249151,0.0943707167799393,-31,64,0
6.1891937,0.09632479471875,0.0877895078377023,1.0870696808957,0.2199569,63,16.0610747970203,1.0870696808957,-31,64,0
6.2900305,-0.06248557098125,0.0717561034916444,0.57941663802601,0.01460269,63,-11.5377684224672,0.57941663802601,-31,64,0
5.8673477,0.027210774296875,0.152803196874872,1.54171156563304,0.217618,63,4.24252781918261,1.54171156563304,-30,64,1
5.8078184,-0.03181683421875,0.0953274029077469,0.646375979829717,0.1530648,63,-6.90714318622777,0.646375979829717,-30,64,1
6.311011,0.095871683525,0.0970006169779884,1.1904319613458,0.2339895,63,15.2341419943348,1.1904319613458,-31,64,0
6.8204136,-0.1602071174375,0.138764807048106,2.87500749777478,0.1310792,63,-20.0312044400096,2.87500749777478,-31,64,0
6.6998844,0.144111206045312,0.0960059937500453,1.91905219480117,0.2601857,63,21.8375137073106,1.91905219480117,-31,64,0
6.2967176,-0.0638596186875,0.0632497314719546,0.517029083531985,0.07167152,63,-13.1204542905922,0.517029083531985,-31,64,0
5.588304,-0.021803557228125,0.0893703380357534,0.541596955419197,0.1890836,63,-5.7406139812353,0.541596955419197,-30,64,1
6.276551,0.036010821453125,0.135332531719766,1.25514709781826,0.2194891,63,3.63176627176563,1.25514709781826,-30,64,1
6.9285154,0.0126000195765625,0.0222565031896785,0.0418631953639633,0.0679293,63,4.11824249195922,0.0418631953639633,-29,64,0
5.238629,0.001497618921875,0.0866401173409474,0.48056017889845,0.09318854,63,3.03447588179091,0.48056017889845,-30,64,1
6.037697,-0.0509519046578125,0.0794783469523519,0.570425870242383,0.05108932,63,-8.755788469093,0.570425870242383,-30,64,0
6.3067956,0.12616758758125,0.115093323968404,1.86654293620278,0.2756224,63,17.0722664394623,1.86654293620278,-31,64,0
6.494552,-0.1228726510625,0.0976466817143349,1.57648402105264,0.1282726,63,-19.3448824445997,1.57648402105264,-31,64,0
5.048455,0.014419955453125,0.0887096288033962,0.516949334893213,0.1628881,63,4.88971020052989,0.516949334893213,-29,64,1
5.9471817,0.061146540359375,0.0900097249777625,0.75780159926356,0.2073269,63,9.33339426859914,0.75780159926356,-30,64,0
5.3755045,-0.006571562728125,0.0866010198603217,0.482747012962401,0.1465159,63,-2.4261389229957,0.482747012962401,-30,64,1
6.0668445,-0.0555785245625,0.0758192465612076,0.565601954665831,0.09506038,63,-10.4540923738162,0.565601954665831,-31,64,0
6.903301,0.011934888609375,0.0628600737924846,0.262005148372147,0.09927037,63,3.40439875729438,0.262005148372147,-30,64,1
6.2590995,0.026735658984375,0.15143461176041,1.51342317442271,0.2096658,63,4.56618198604998,1.51342317442271,-30,64,1
5.3765793,0.0029959667046875,0.101536049901831,0.660386895754406,0.1600814,63,1.09390553315083,0.660386895754406,-30,64,1
5.9502006,0.002382020846875,0.0284591306421045,0.0521981529740364,0.09739926,63,-0.00878993802104128,0.0521981529740364,-30,64,1
